,y-coordinate,tempo
0.786,61.03805549831947,0.786
0.787,58.228610444989535,0.787
0.788,54.92041162110476,0.788
0.789,52.22193747360047,0.789
0.79,48.553862189877755,0.79
0.791,45.31237948870625,0.791
0.792,41.92568803074582,0.792
0.793,37.5893769295684,0.793
0.794,34.35831189145233,0.794
0.795,30.642453885335275,0.795
0.796,26.659108548936317,0.796
0.797,22.431870351457015,0.797
0.798,18.429555798216487,0.798
0.799,14.173345960767275,0.799
0.8,10.278997581774739,0.8
0.801,5.79866337233043,0.801
0.802,1.9535057042858297,0.802
0.803,-2.035308744273592,0.803
0.804,-5.931854031194027,0.804
0.805,-10.20449524966755,0.805
0.806,-14.24967481969763,0.806
0.807,-18.24074224038475,0.807
0.808,-21.564291039218176,0.808
0.809,-25.695561057914254,0.809
0.81,-29.261306202340844,0.81
0.811,-33.38612208834463,0.811
0.812,-36.445972787648714,0.812
0.8130000000000001,-39.51378809952842,0.8130000000000001
0.8140000000000001,-42.884838577842736,0.8140000000000001
0.8150000000000001,-45.782360706998595,0.8150000000000001
0.8160000000000001,-48.651987890874445,0.8160000000000001
0.8170000000000001,-51.30382890140091,0.8170000000000001
0.8180000000000001,-53.68692208135517,0.8180000000000001
0.8190000000000001,-56.13456788680152,0.8190000000000001
0.8200000000000001,-58.276204974271515,0.8200000000000001
0.8210000000000001,-60.1842706760004,0.8210000000000001
0.8220000000000001,-62.06134294764006,0.8220000000000001
0.8230000000000001,-63.43224499661102,0.8230000000000001
0.8240000000000001,-64.81960917312458,0.8240000000000001
0.8250000000000001,-66.0559225177822,0.8250000000000001
0.8260000000000001,-66.72931182466466,0.8260000000000001
0.8270000000000001,-67.77192446437166,0.8270000000000001
0.8280000000000001,-68.247039382042,0.8280000000000001
0.8290000000000001,-68.21817697216404,0.8290000000000001
0.8300000000000001,-68.16258220115607,0.8300000000000001
0.8310000000000001,-68.20019460173667,0.8310000000000001
0.8320000000000001,-67.79996919996819,0.8320000000000001
0.833,-67.33012173890936,0.833
0.834,-66.9210161743391,0.834
0.835,-65.71075709812699,0.835
0.836,-64.33759076301736,0.836
0.837,-62.825891610994134,0.837
0.838,-61.315498460773846,0.838
0.839,-59.70577822572468,0.839
0.84,-57.87553698129285,0.84
0.841,-55.75854330050121,0.841
0.842,-53.50148938614363,0.842
0.843,-51.171500030147016,0.843
0.844,-48.61231254443731,0.844
0.845,-45.39402037298077,0.845
0.846,-42.84841572454396,0.846
0.847,-39.712141223134694,0.847
0.848,-36.602605954416404,0.848
0.849,-33.52723901308215,0.849
0.85,-30.466175438516498,0.85
0.851,-27.207762528041677,0.851
0.852,-23.332416944902874,0.852
0.853,-20.653302822089238,0.853
0.854,-16.953059063367647,0.854
0.855,-13.674628895125053,0.855
0.856,-10.021699224833183,0.856
0.857,-6.002913177254985,0.857
0.858,-2.6065925841390123,0.858
0.859,1.2890057936631838,0.859
0.86,4.3315905576239055,0.86
0.861,7.695331173187789,0.861
0.862,11.116698916927936,0.862
0.863,15.09881643309542,0.863
0.864,17.715014455243885,0.864
0.865,21.421850029284613,0.865
0.866,24.431265796629788,0.866
0.867,27.862625992854653,0.867
0.868,30.36878928054279,0.868
0.869,33.52310498433472,0.869
0.87,36.02350513971198,0.87
0.871,38.71794514156165,0.871
0.872,41.09898316871989,0.872
0.873,43.61272238849779,0.873
0.874,45.76623271923632,0.874
0.875,47.67088405356349,0.875
0.876,50.007510020108576,0.876
0.877,51.59953125591394,0.877
0.878,53.0515107382244,0.878
0.879,54.38012706452066,0.879
0.88,55.565956464195786,0.88
0.881,56.75888031369471,0.881
0.882,57.51071799532983,0.882
0.883,58.408976771093194,0.883
0.884,58.30984435637685,0.884
0.885,58.90727870637427,0.885
0.886,59.17640062310375,0.886
0.887,59.145111129475744,0.887
0.888,58.65877232173188,0.888
0.889,58.517566594381364,0.889
0.89,57.94119162904288,0.89
0.891,56.82688970560335,0.891
0.892,55.89470257556061,0.892
0.893,54.46748427814989,0.893
0.894,53.15677365470868,0.894
0.895,51.762520698418676,0.895
0.896,50.00759671000036,0.896
0.897,48.536053242311205,0.897
0.898,46.231905822922734,0.898
0.899,44.11392832337743,0.899
0.9,42.29817651491634,0.9
0.901,39.863608936529886,0.901
0.902,37.72046339699154,0.902
0.903,35.42480626551145,0.903
0.904,32.4757605864041,0.904
0.905,29.538500942649513,0.905
0.906,27.186186665962286,0.906
0.907,24.277844123132855,0.907
0.908,21.50352667046814,0.908
0.909,18.434892857084247,0.909
0.91,15.095032356587005,0.91
0.911,12.385210746474911,0.911
0.912,9.197398047832,0.912
0.913,6.3435724171547205,0.913
0.914,3.0432412037183063,0.914
0.915,0.030594734481206406,0.915
0.916,-2.6591221761091264,0.916
0.917,-5.700199022674471,0.917
0.918,-8.945109323350831,0.918
0.919,-12.44369572623475,0.919
0.92,-14.872365942373193,0.92
0.921,-17.753172783668596,0.921
0.922,-20.65293075705599,0.922
0.923,-23.371037222256138,0.923
0.924,-25.806355660611693,0.924
0.925,-28.50959230071942,0.925
0.926,-30.494732094221398,0.926
0.927,-32.95523916376956,0.927
0.928,-35.18522529981864,0.928
0.929,-36.90454504258237,0.929
0.93,-39.277279796014646,0.93
0.931,-40.628382460465474,0.931
0.932,-42.73912228659566,0.932
0.933,-44.416473719905234,0.933
0.934,-45.27349722826811,0.934
0.935,-47.076310031123,0.935
0.936,-47.55806744670108,0.936
0.937,-48.80971586380679,0.937
0.9380000000000001,-49.13622962107431,0.9380000000000001
0.9390000000000001,-50.22076845621157,0.9390000000000001
0.9400000000000001,-50.73963188668068,0.9400000000000001
0.9410000000000001,-50.85622922016876,0.9410000000000001
0.9420000000000001,-51.041452974930664,0.9420000000000001
0.9430000000000001,-50.7451304178454,0.9430000000000001
0.9440000000000001,-50.90870365419137,0.9440000000000001
0.9450000000000001,-50.075932826417116,0.9450000000000001
0.9460000000000001,-49.97439148986303,0.9460000000000001
0.9470000000000001,-49.33225808529057,0.9470000000000001
0.9480000000000001,-48.8151467248631,0.9480000000000001
0.9490000000000001,-47.65635912745861,0.9490000000000001
0.9500000000000001,-46.654283919736834,0.9500000000000001
0.9510000000000001,-45.53499233317561,0.9510000000000001
0.9520000000000001,-43.45649075836127,0.9520000000000001
0.9530000000000001,-42.40643720079111,0.9530000000000001
0.9540000000000001,-40.74295441458315,0.9540000000000001
0.9550000000000001,-39.303010292987665,0.9550000000000001
0.9560000000000001,-36.826272412862934,0.9560000000000001
0.9570000000000001,-34.842889412969505,0.9570000000000001
0.9580000000000001,-33.622312219113226,0.9580000000000001
0.9590000000000001,-30.91666398904896,0.9590000000000001
0.96,-28.758199062388165,0.96
0.961,-26.357697078921937,0.961
0.962,-23.67233290636605,0.962
0.963,-22.03025802320285,0.963
0.964,-19.24798123028129,0.964
0.965,-16.565481940166727,0.965
0.966,-14.020760377754112,0.966
0.967,-11.110130497460354,0.967
0.968,-9.004823820784244,0.968
0.969,-6.289913704507042,0.969
0.97,-2.964005093730233,0.97
0.971,-1.195066065905082,0.971
0.972,1.7662665768114818,0.972
0.973,4.768162140342994,0.973
0.974,7.129713616089309,0.974
0.975,9.916895264055514,0.975
0.976,12.428340390787882,0.976
0.977,14.779663063039006,0.977
0.978,17.167247784118764,0.978
0.979,19.164383143712072,0.979
0.98,21.747076815661114,0.98
0.981,23.76690826871371,0.981
0.982,25.94721021573559,0.982
0.983,27.625462300922244,0.983
0.984,29.709730513447745,0.984
0.985,31.746655271642304,0.985
0.986,33.623488394314485,0.986
0.987,35.05766206894188,0.987
0.988,36.558794831109886,0.988
0.989,37.93776669963554,0.989
0.99,39.037560888162744,0.99
0.991,40.24121843272139,0.991
0.992,41.336004454949354,0.992
0.993,41.570291750037505,0.993
0.994,42.66280848097158,0.994
0.995,42.975106425187604,0.995
0.996,43.385965965170335,0.996
0.997,43.82327339812551,0.997
0.998,43.977173272464775,0.998
0.999,44.14470953221977,0.999
1.0,43.84071502543473,1.0
1.0010000000000001,43.99953655785991,1.0010000000000001
1.002,43.116847434411135,1.002
1.0030000000000001,42.85654495692228,1.0030000000000001
1.004,42.15454574051234,1.004
1.0050000000000001,41.341682805324034,1.0050000000000001
1.006,40.70630355314834,1.006
1.0070000000000001,39.84570957607578,1.0070000000000001
1.008,38.663748734289484,1.008
1.0090000000000001,37.21810234834774,1.0090000000000001
1.01,35.556626610586775,1.01
1.0110000000000001,33.93071904844436,1.0110000000000001
1.012,32.7067419625824,1.012
1.0130000000000001,31.107113711138478,1.0130000000000001
1.014,29.355546674918145,1.014
1.0150000000000001,27.358853280994996,1.0150000000000001
1.016,25.737938747442563,1.016
1.0170000000000001,23.27002058836421,1.0170000000000001
1.018,21.429730405449146,1.018
1.0190000000000001,19.256911093364383,1.0190000000000001
1.02,17.164811078373845,1.02
1.0210000000000001,14.930985377059875,1.0210000000000001
1.022,12.947514030989751,1.022
1.0230000000000001,10.554495168272526,1.0230000000000001
1.024,8.570775681144216,1.024
1.025,5.950682987699337,1.025
1.026,4.188690602218783,1.026
1.027,1.145627794532785,1.027
1.028,-0.48366545228821856,1.028
1.029,-3.38440980817364,1.029
1.03,-5.291897992197107,1.03
1.031,-7.464651438328832,1.031
1.032,-10.089926878022283,1.032
1.033,-11.762127037563156,1.033
1.034,-13.932467214519084,1.034
1.035,-15.939510942553127,1.035
1.036,-18.314310700225196,1.036
1.037,-19.936580440133262,1.037
1.038,-21.92605253694465,1.038
1.039,-23.461905163814027,1.039
1.04,-25.608437210178984,1.04
1.041,-26.577367640622167,1.041
1.042,-27.87382625642369,1.042
1.043,-29.58911118168992,1.043
1.044,-31.337947930736398,1.044
1.045,-32.21181886663098,1.045
1.046,-33.528889069298614,1.046
1.047,-34.20045937980677,1.047
1.048,-35.08289029872127,1.048
1.049,-35.96857595625459,1.049
1.05,-36.62042526005213,1.05
1.051,-37.26326433068824,1.051
1.052,-37.6590363052756,1.052
1.053,-37.86271791070799,1.053
1.054,-37.85680445974291,1.054
1.055,-38.28242031366414,1.055
1.056,-37.72794149913082,1.056
1.057,-37.78632379588994,1.057
1.058,-37.98651090830564,1.058
1.059,-37.177277108368486,1.059
1.06,-36.49229592435407,1.06
1.061,-36.12593600515775,1.061
1.062,-35.20739848227323,1.062
1.063,-34.52731338787799,1.063
1.064,-33.45281856733835,1.064
1.065,-32.46415213014869,1.065
1.066,-30.98356262141108,1.066
1.067,-29.832159766919723,1.067
1.068,-28.80228774184274,1.068
1.069,-27.307473353851943,1.069
1.07,-25.989941914305124,1.07
1.071,-24.194635168616227,1.071
1.072,-22.296429185324047,1.072
1.073,-20.433536964935087,1.073
1.074,-19.268759878889245,1.074
1.075,-17.240094554250657,1.075
1.076,-15.766807683741458,1.076
1.077,-13.77320956151583,1.077
1.078,-11.890951370445189,1.078
1.079,-9.710343135266092,1.079
1.08,-7.548604851128405,1.08
1.081,-5.900912449065208,1.081
1.082,-4.108875277089025,1.082
1.083,-2.1574770979829863,1.083
1.084,-0.10637298212849577,1.084
1.085,1.9453991492461333,1.085
1.086,3.6636965871007465,1.086
1.087,5.622463972176734,1.087
1.088,7.580396101348467,1.088
1.089,9.731936452821817,1.089
1.09,11.471855096693726,1.09
1.091,13.351226486729924,1.091
1.092,15.052345942024152,1.092
1.093,16.75607738027618,1.093
1.094,18.13498698982653,1.094
1.095,19.616992357810293,1.095
1.096,21.55418062988476,1.096
1.097,22.39342029662839,1.097
1.098,24.022775563262943,1.098
1.099,25.07163966876779,1.099
1.1,26.174109839488793,1.1
1.101,27.436582885925752,1.101
1.102,28.436834974187768,1.102
1.103,29.372302189934796,1.103
1.104,30.314484675383643,1.104
1.105,30.819917281005466,1.105
1.106,31.09062093725955,1.106
1.107,31.91412771115213,1.107
1.108,32.518970114579794,1.108
1.109,32.54597672882289,1.109
1.11,33.174188538398255,1.11
1.111,32.846304863222095,1.111
1.112,32.724561217935815,1.112
1.113,32.633951581107866,1.113
1.114,32.148193025042595,1.114
1.115,31.966828173267437,1.115
1.116,31.521410019700344,1.116
1.117,31.22380080609223,1.117
1.118,30.50548315108433,1.118
1.119,29.61998694239593,1.119
1.12,29.503177656002542,1.12
1.121,27.983230596981404,1.121
1.122,26.956572242067494,1.122
1.123,26.04936260794435,1.123
1.124,25.26499962001934,1.124
1.125,23.79198664222825,1.125
1.1260000000000001,22.566345950696647,1.1260000000000001
1.127,21.380968738173742,1.127
1.1280000000000001,19.601635017281108,1.1280000000000001
1.129,18.96415191482762,1.129
1.1300000000000001,16.78359945602464,1.1300000000000001
1.131,15.394701434300325,1.131
1.1320000000000001,13.57386289443964,1.1320000000000001
1.133,12.120786991553432,1.133
1.1340000000000001,10.62365183630999,1.1340000000000001
1.135,9.241301131555366,1.135
1.1360000000000001,7.234587181306747,1.1360000000000001
1.137,5.567185176862232,1.137
1.1380000000000001,3.4730203819342664,1.1380000000000001
1.139,2.233834760401384,1.139
1.1400000000000001,0.4833077558626984,1.1400000000000001
1.141,-1.4173142059936785,1.141
1.1420000000000001,-2.6986770088733834,1.1420000000000001
1.143,-4.221790494759245,1.143
1.1440000000000001,-6.06859078659869,1.1440000000000001
1.145,-7.75684580440833,1.145
1.1460000000000001,-9.352408555585594,1.1460000000000001
1.147,-10.93518668422385,1.147
1.1480000000000001,-12.088784493088937,1.1480000000000001
1.149,-13.722589852188081,1.149
1.1500000000000001,-15.526050738841528,1.1500000000000001
1.151,-16.02853938366544,1.151
1.1520000000000001,-18.182431182892167,1.1520000000000001
1.153,-18.681003357170237,1.153
1.154,-20.652497816937814,1.154
1.155,-21.778527079902727,1.155
1.156,-22.15589615302407,1.156
1.157,-23.421303073746017,1.157
1.158,-23.9381455797524,1.158
1.159,-24.94612627241309,1.159
1.16,-25.585852378844105,1.16
1.161,-26.121833664333565,1.161
1.162,-26.74031673466945,1.162
1.163,-27.496290249290478,1.163
1.164,-27.587112250469765,1.164
1.165,-27.978752560805365,1.165
1.166,-28.24913329341044,1.166
1.167,-28.465010460967285,1.167
1.168,-28.059701294080366,1.168
1.169,-27.895000602934452,1.169
1.17,-28.257570517742046,1.17
1.171,-27.93665097718941,1.171
1.172,-27.358552841719774,1.172
1.173,-26.77195812446066,1.173
1.174,-26.551773030920074,1.174
1.175,-25.551052393995455,1.175
1.176,-25.23242263144142,1.176
1.177,-24.683472820709714,1.177
1.178,-23.9303844476092,1.178
1.179,-22.782657273948605,1.179
1.18,-21.885038164195556,1.18
1.181,-20.722439884407233,1.181
1.182,-20.011776016465948,1.182
1.183,-18.6828074424458,1.183
1.184,-17.55499131548065,1.184
1.185,-16.4690657608991,1.185
1.186,-14.732318093711157,1.186
1.187,-13.737957079067757,1.187
1.188,-12.132891480138012,1.188
1.189,-11.17628505407778,1.189
1.19,-9.437079809693193,1.19
1.191,-8.157919387884258,1.191
1.192,-6.622217450460269,1.192
1.193,-5.155488988599908,1.193
1.194,-3.8283960216130883,1.194
1.195,-2.192345805410714,1.195
1.196,-0.763989998405031,1.196
1.197,0.7843037779904897,1.197
1.198,1.962843823206008,1.198
1.199,3.6049713664162755,1.199
1.2,4.5919644937038635,1.2
1.201,6.522207628053331,1.201
1.202,7.666539910562432,1.202
1.203,8.99043765536219,1.203
1.204,10.589845799448664,1.204
1.205,11.675624940087044,1.205
1.206,12.97874393197211,1.206
1.207,14.010861402445508,1.207
1.208,14.956682493501043,1.208
1.209,16.273326062352233,1.209
1.21,17.162474073046265,1.21
1.211,18.104296277341646,1.211
1.212,19.215747754526344,1.212
1.213,19.981294635872143,1.213
1.214,20.867099499950605,1.214
1.215,21.51873439095754,1.215
1.216,21.80121350398787,1.216
1.217,22.737889976066594,1.217
1.218,22.80543996450537,1.218
1.219,23.170949753076574,1.219
1.22,24.342119576426924,1.22
1.221,24.004413334154712,1.221
1.222,24.551579206369702,1.222
1.223,24.358940726927255,1.223
1.224,24.40599063305799,1.224
1.225,24.30964625955182,1.225
1.226,24.356738966859975,1.226
1.227,24.096499577125588,1.227
1.228,24.03377117136698,1.228
1.229,23.48549102843627,1.229
1.23,23.06117689230081,1.23
1.231,22.33216885103909,1.231
1.232,21.7111959829763,1.232
1.233,20.7821197825836,1.233
1.234,20.4651860886541,1.234
1.235,19.69644140944927,1.235
1.236,19.091415302080485,1.236
1.237,18.386936359583864,1.237
1.238,17.344885441248408,1.238
1.239,16.47346250316688,1.239
1.24,15.545149677367275,1.24
1.241,14.191746414819418,1.241
1.242,12.606052569573169,1.242
1.243,11.993208115883302,1.243
1.244,11.114700903883165,1.244
1.245,9.939223696915224,1.245
1.246,8.704417066750779,1.246
1.247,7.0165254966150306,1.247
1.248,5.632477401382751,1.248
1.249,5.287858835474912,1.249
1.25,3.9905027381880016,1.25
1.2510000000000001,2.6642002688429094,1.2510000000000001
1.252,1.205244165266559,1.252
1.2530000000000001,0.0008380119289356225,1.2530000000000001
1.254,-1.378799532996092,1.254
1.2550000000000001,-2.8656098171663427,1.2550000000000001
1.256,-4.112522494067089,1.256
1.2570000000000001,-5.156328625341273,1.2570000000000001
1.258,-6.620023512340718,1.258
1.2590000000000001,-7.488508572363253,1.2590000000000001
1.26,-8.514824085459974,1.26
1.2610000000000001,-9.782351555164828,1.2610000000000001
1.262,-10.913609839156857,1.262
1.2630000000000001,-11.956030678535662,1.2630000000000001
1.264,-12.927026985688943,1.264
1.2650000000000001,-13.648244891672274,1.2650000000000001
1.266,-14.524584129636112,1.266
1.2670000000000001,-15.53791728766726,1.2670000000000001
1.268,-16.118558845377123,1.268
1.2690000000000001,-16.987099198997303,1.2690000000000001
1.27,-17.281312649841077,1.27
1.2710000000000001,-18.36703018591376,1.2710000000000001
1.272,-18.52838172277975,1.272
1.2730000000000001,-19.208085376580076,1.2730000000000001
1.274,-19.77916100509295,1.274
1.2750000000000001,-20.45554709119954,1.2750000000000001
1.276,-20.385139947853258,1.276
1.2770000000000001,-21.037231426237085,1.2770000000000001
1.278,-21.31663654590691,1.278
1.2790000000000001,-21.01505001143456,1.2790000000000001
1.28,-21.1771204410133,1.28
1.281,-21.168580263982072,1.281
1.282,-21.10476004631348,1.282
1.283,-20.659322463785198,1.283
1.284,-20.500725507746186,1.284
1.285,-20.14239890392738,1.285
1.286,-19.680341641795557,1.286
1.287,-19.626343796823466,1.287
1.288,-19.46109245677106,1.288
1.289,-18.718430152284693,1.289
1.29,-18.170491462639518,1.29
1.291,-17.446090001179154,1.291
1.292,-16.47986628079604,1.292
1.293,-16.17798113922505,1.293
1.294,-15.202931552460056,1.294
1.295,-14.44558160425376,1.295
1.296,-13.788584748839323,1.296
1.297,-12.22825755423871,1.297
1.298,-11.458598504468615,1.298
1.299,-10.766445236503584,1.299
1.3,-9.572472056872462,1.3
1.301,-8.883179557492062,1.301
1.302,-7.72897485849687,1.302
1.303,-6.268739034148336,1.303
1.304,-5.714609979093442,1.304
1.305,-4.481346701547202,1.305
1.306,-3.121454594016726,1.306
1.307,-2.378176727593649,1.307
1.308,-1.3243494762905366,1.308
1.309,-0.08533599934495448,1.309
1.31,1.0053825937648264,1.31
1.311,2.220572319013963,1.311
1.312,3.2028170690189106,1.312
1.313,4.563214975305041,1.313
1.314,5.150688842248615,1.314
1.315,5.980669467692803,1.315
1.316,7.092739689848383,1.316
1.317,7.989388311960011,1.317
1.318,8.884128629946023,1.318
1.319,9.944020405825565,1.319
1.32,10.690850865327763,1.32
1.321,11.670662764243888,1.321
1.322,12.296538127511656,1.322
1.323,12.98702358909807,1.323
1.324,13.939369372484846,1.324
1.325,14.422795301300246,1.325
1.326,15.21310244116131,1.326
1.327,15.779564566052832,1.327
1.328,16.295246565447542,1.328
1.329,16.47391686121494,1.329
1.33,17.124096574705217,1.33
1.331,17.08263913711384,1.331
1.332,17.58008529980542,1.332
1.333,17.639126249689532,1.333
1.334,18.347956964466427,1.334
1.335,18.20011101438716,1.335
1.336,18.446885313699987,1.336
1.337,18.357184260920242,1.337
1.338,18.071700163069995,1.338
1.339,18.146064619354974,1.339
1.34,17.679237642427058,1.34
1.341,17.48069476920884,1.341
1.342,17.422382374817595,1.342
1.343,16.86379758561978,1.343
1.344,16.723851139378123,1.344
1.345,16.34052161164798,1.345
1.346,15.725596551372842,1.346
1.347,15.190645179118773,1.347
1.348,14.809189694156034,1.348
1.349,14.257625185264494,1.349
1.35,13.629200002671471,1.35
1.351,12.228261512394438,1.351
1.352,12.151766960869779,1.352
1.353,10.906117894744325,1.353
1.354,10.48225223349027,1.354
1.355,9.85301985149351,1.355
1.356,8.906561045543826,1.356
1.357,7.696062084726583,1.357
1.358,6.917208117696784,1.358
1.359,6.1342467486193755,1.359
1.36,4.968946362057827,1.36
1.361,4.095123572912577,1.361
1.362,3.2320106475796426,1.362
1.363,2.0809640904993323,1.363
1.364,1.410054394027435,1.364
1.365,0.38619931623188997,1.365
1.366,-0.7885806993708635,1.366
1.367,-1.6874538007182514,1.367
1.368,-2.268479518474552,1.368
1.369,-3.3033796014161476,1.369
1.37,-4.37678373873149,1.37
1.371,-5.431848777180159,1.371
1.372,-6.136229544956485,1.372
1.373,-6.900772639228816,1.373
1.374,-7.762419794148975,1.374
1.375,-8.372385823461357,1.375
1.3760000000000001,-9.030261227908847,1.3760000000000001
1.377,-9.841115472463764,1.377
1.3780000000000001,-10.554188949965258,1.3780000000000001
1.379,-11.574807001362881,1.379
1.3800000000000001,-11.932991572546824,1.3800000000000001
1.381,-12.584346472469935,1.381
1.3820000000000001,-13.28241557529961,1.3820000000000001
1.383,-13.360741169049978,1.383
1.3840000000000001,-14.227154933143433,1.3840000000000001
1.385,-14.508671407861826,1.385
1.3860000000000001,-14.82534736193168,1.3860000000000001
1.387,-15.176897373456413,1.387
1.3880000000000001,-15.225665054927912,1.3880000000000001
1.389,-15.466113737289716,1.389
1.3900000000000001,-15.744692950241884,1.3900000000000001
1.391,-15.723531927250798,1.391
1.3920000000000001,-15.909166167348907,1.3920000000000001
1.393,-15.853204075782937,1.393
1.3940000000000001,-15.619071715167085,1.3940000000000001
1.395,-15.580305524587715,1.395
1.3960000000000001,-15.636517393536954,1.3960000000000001
1.397,-15.442359507106799,1.397
1.3980000000000001,-14.889510913318947,1.3980000000000001
1.399,-14.733543474231842,1.399
1.4000000000000001,-14.137593343212044,1.4000000000000001
1.401,-14.36865634542855,1.401
1.4020000000000001,-14.132414732671398,1.4020000000000001
1.403,-13.201463877812408,1.403
1.4040000000000001,-12.430047591946765,1.4040000000000001
1.405,-12.105150804370362,1.405
1.4060000000000001,-11.87647245490207,1.4060000000000001
1.407,-10.910914337464813,1.407
1.408,-10.517834327262799,1.408
1.409,-9.73963231458558,1.409
1.41,-9.114959903835434,1.41
1.411,-8.59370148122823,1.411
1.412,-7.385719707297292,1.412
1.413,-7.239951988573205,1.413
1.414,-6.387294395105927,1.414
1.415,-5.447665922454,1.415
1.416,-4.816996093774107,1.416
1.417,-4.1783496460952465,1.417
1.418,-2.859602943670918,1.418
1.419,-2.2161127527591438,1.419
1.42,-1.23619402431247,1.42
1.421,-0.5912637200888158,1.421
1.422,0.06983252069326613,1.422
1.423,0.8258573274053136,1.423
1.424,1.6354161715265272,1.424
1.425,2.8871629605210005,1.425
1.426,3.3725104295447923,1.426
1.427,4.028035942410297,1.427
1.428,4.9266430549762195,1.428
1.429,5.805096119237185,1.429
1.43,6.254045964727196,1.43
1.431,7.451258996009902,1.431
1.432,7.403234868122696,1.432
1.433,8.621026764299428,1.433
1.434,8.642045651491113,1.434
1.435,9.603824452726291,1.435
1.436,9.832220570720542,1.436
1.437,11.007029771996931,1.437
1.438,10.818436311138166,1.438
1.439,11.399192495637612,1.439
1.44,11.887884504695409,1.44
1.441,12.457978128064683,1.441
1.442,12.594019121421935,1.442
1.443,12.705050450227905,1.443
1.444,13.013406450090445,1.444
1.445,13.536934077729825,1.445
1.446,13.342978638736653,1.446
1.447,13.118850208529553,1.447
1.448,13.22280024334167,1.448
1.449,13.592395985689631,1.449
1.45,13.462467825847265,1.45
1.451,13.633416176296889,1.451
1.452,13.59390232389021,1.452
1.453,13.498615943273471,1.453
1.454,13.028114464430187,1.454
1.455,12.935105686086215,1.455
1.456,12.719720891143458,1.456
1.457,12.561328825537545,1.457
1.458,12.047044583895971,1.458
1.459,11.79612020012197,1.459
1.46,11.328091112385987,1.46
1.461,10.53624584435822,1.461
1.462,10.137377526705265,1.462
1.463,9.652801071712537,1.463
1.464,9.374463190116943,1.464
1.465,8.796774441593424,1.465
1.466,8.210044524248906,1.466
1.467,7.660530140104196,1.467
1.468,6.820322202972168,1.468
1.469,6.515323857360363,1.469
1.47,5.6863275400799,1.47
1.471,4.6016322812826935,1.471
1.472,4.656471034947368,1.472
1.473,3.4036679012922555,1.473
1.474,2.6838381074435023,1.474
1.475,2.1698646299930275,1.475
1.476,1.3137499072404366,1.476
1.477,0.6885694870761739,1.477
1.478,-0.08711163119958291,1.478
1.479,-0.4698132704858552,1.479
1.48,-1.4317378395385174,1.48
1.481,-1.9854334148513602,1.481
1.482,-2.8325795332486923,1.482
1.483,-3.706303299934242,1.483
1.484,-4.3057541943313185,1.484
1.485,-4.555072242060721,1.485
1.486,-5.279896894620477,1.486
1.487,-5.779160010921094,1.487
1.488,-6.548009669730031,1.488
1.489,-6.984958695139018,1.489
1.49,-7.697515069264154,1.49
1.491,-8.168071993569864,1.491
1.492,-8.25053707066326,1.492
1.493,-8.828925432737378,1.493
1.494,-9.777228919390723,1.494
1.495,-9.779926335770426,1.495
1.496,-10.394483146628657,1.496
1.497,-10.505281843273666,1.497
1.498,-10.765234488261296,1.498
1.499,-11.207108793513786,1.499
1.5,-10.922579573706011,1.5
1.5010000000000001,-11.504357728845838,1.5010000000000001
1.502,-11.530328599140763,1.502
1.5030000000000001,-11.475342388806334,1.5030000000000001
1.504,-11.801859875414793,1.504
1.5050000000000001,-11.624291932985983,1.5050000000000001
1.506,-11.261441695481167,1.506
1.5070000000000001,-11.592207630955185,1.5070000000000001
1.508,-11.808685120109887,1.508
1.5090000000000001,-11.47159285221051,1.5090000000000001
1.51,-11.229571832070668,1.51
1.5110000000000001,-11.387673913716581,1.5110000000000001
1.512,-10.985361139231875,1.512
1.5130000000000001,-10.62797111419261,1.5130000000000001
1.514,-10.672596508794912,1.514
1.5150000000000001,-9.976593236860385,1.5150000000000001
1.516,-10.286345785702263,1.516
1.5170000000000001,-8.943506731076216,1.5170000000000001
1.518,-9.075438348707355,1.518
1.5190000000000001,-8.565116601769178,1.5190000000000001
1.52,-8.080287013746611,1.52
1.5210000000000001,-7.561246027719279,1.5210000000000001
1.522,-7.563720436886603,1.522
1.5230000000000001,-6.59222158782806,1.5230000000000001
1.524,-6.142286376935464,1.524
1.5250000000000001,-5.907993919069278,1.5250000000000001
1.526,-5.075083827134521,1.526
1.5270000000000001,-4.458591718566493,1.5270000000000001
1.528,-3.9615216338229793,1.528
1.5290000000000001,-3.3229717856403074,1.5290000000000001
1.53,-2.6291586463171237,1.53
1.5310000000000001,-2.0134309118764553,1.5310000000000001
1.532,-1.1981874076769148,1.532
1.5330000000000001,-0.6272617477843281,1.5330000000000001
1.534,0.3470918696718297,1.534
1.5350000000000001,0.2648538793031652,1.5350000000000001
1.536,1.399622385528815,1.536
1.537,1.4349704471014335,1.537
1.538,2.0001042742891775,1.538
1.539,2.7036194981288255,1.539
1.54,3.1507574732270864,1.54
1.541,3.7902655379240318,1.541
1.542,4.24604323588061,1.542
1.543,5.004856323741959,1.543
1.544,5.371847141482225,1.544
1.545,5.638655416179893,1.545
1.546,6.067338937118081,1.546
1.547,6.25106895787628,1.547
1.548,7.005062903189261,1.548
1.549,7.722906701284087,1.549
1.55,7.79625512898623,1.55
1.551,8.209328877648256,1.551
1.552,8.55111425608879,1.552
1.553,8.73715647309876,1.553
1.554,9.275374910555291,1.554
1.555,9.19671651964528,1.555
1.556,9.92945733052574,1.556
1.557,9.531864843886144,1.557
