,y-coordinate,tempo
0.769,-2.4240758706144288,0.769
0.77,-2.047001949765095,0.77
0.771,-2.122435318740239,0.771
0.772,-1.7289472534148498,0.772
0.773,-1.9750258508092136,0.773
0.774,-1.3523834401656105,0.774
0.775,-1.7435122051230023,0.775
0.776,-1.2951983388428852,0.776
0.777,-1.1547684204439341,0.777
0.778,-1.0680185408231742,0.778
0.779,-1.0578536113980246,0.779
0.78,-0.7760215738396089,0.78
0.781,-0.9392504839417866,0.781
0.782,-0.8830089053754048,0.782
0.783,-0.5766042784813822,0.783
0.784,-0.07571503294581738,0.784
0.785,-0.32313484040894125,0.785
0.786,0.049564920247323244,0.786
0.787,0.21921964577827635,0.787
0.788,0.4606776091261995,0.788
0.789,0.2922817405112975,0.789
0.79,0.17860738602495108,0.79
0.791,0.7618508710423225,0.791
0.792,0.8763803223559156,0.792
0.793,1.1218088388978606,0.793
0.794,1.141842833031184,0.794
0.795,1.4214769042341786,0.795
0.796,1.5350210543499705,0.796
0.797,1.954065266681638,0.797
0.798,1.342537374938566,0.798
0.799,1.9487367918436702,0.799
0.8,2.0107098262355163,0.8
0.801,2.1298091499821465,0.801
0.802,2.099900593879584,0.802
0.803,2.8065497444733554,0.803
0.804,2.57714570027932,0.804
0.805,2.832809650685261,0.805
0.806,2.7105177610429774,0.806
0.807,2.6737186372914876,0.807
0.808,2.8455099037418283,0.808
0.809,2.922806294225291,0.809
0.81,3.350035346992348,0.81
0.811,3.444829132542082,0.811
0.812,3.485622237788508,0.812
0.8130000000000001,3.5157978487019563,0.8130000000000001
0.8140000000000001,3.4220506311582857,0.8140000000000001
0.8150000000000001,3.9759679494791427,0.8150000000000001
0.8160000000000001,3.4321775953295806,0.8160000000000001
0.8170000000000001,3.8773901619459723,0.8170000000000001
0.8180000000000001,3.813303585247276,0.8180000000000001
0.8190000000000001,3.8936209225484353,0.8190000000000001
0.8200000000000001,3.9995593683335087,0.8200000000000001
0.8210000000000001,4.345893169746342,0.8210000000000001
0.8220000000000001,3.9228616394616957,0.8220000000000001
0.8230000000000001,4.41194259857289,0.8230000000000001
0.8240000000000001,4.002808014679568,0.8240000000000001
0.8250000000000001,4.248124981322223,0.8250000000000001
0.8260000000000001,4.276566335819447,0.8260000000000001
0.8270000000000001,4.354465902706842,0.8270000000000001
0.8280000000000001,4.336203760453921,0.8280000000000001
0.8290000000000001,4.28604448804144,0.8290000000000001
0.8300000000000001,4.094374890304883,0.8300000000000001
0.8310000000000001,4.122934826999455,0.8310000000000001
0.8320000000000001,4.402575039923459,0.8320000000000001
0.833,3.942404544270932,0.833
0.834,4.7124645127781895,0.834
0.835,4.1868203486805,0.835
0.836,4.142616398938231,0.836
0.837,4.11386970714865,0.837
0.838,3.9964292073462717,0.838
0.839,3.6590672680658143,0.839
0.84,3.759126404984844,0.84
0.841,3.8623536113899943,0.841
0.842,3.620346848812679,0.842
0.843,3.3655900775879903,0.843
0.844,3.355423038730536,0.844
0.845,3.3624770627670495,0.845
0.846,3.043299908161841,0.846
0.847,2.7964565599286364,0.847
0.848,2.7431239129257654,0.848
0.849,2.694160523624061,0.849
0.85,2.891727099212605,0.85
0.851,2.4181227207395053,0.851
0.852,2.3469369722674913,0.852
0.853,1.9766226341392832,0.853
0.854,1.8706309119322126,0.854
0.855,1.5398675718257089,0.855
0.856,1.2803353103547668,0.856
0.857,1.564369420604706,0.857
0.858,1.7226976704676664,0.858
0.859,1.1673086977246288,0.859
0.86,0.7200527576617086,0.86
0.861,1.3256057814475422,0.861
0.862,0.8276470246619683,0.862
0.863,0.728763890380225,0.863
0.864,0.0064931729303812635,0.864
0.865,0.09481724493267378,0.865
0.866,0.06069096385276511,0.866
0.867,-0.22091845868322518,0.867
0.868,-0.2826871964071877,0.868
0.869,-0.40732706673087715,0.869
0.87,-0.7630168578948086,0.87
0.871,-0.6822032683561665,0.871
0.872,-1.3501584098418762,0.872
0.873,-1.4904092110877645,0.873
0.874,-1.3951183571117054,0.874
0.875,-2.055787230717561,0.875
0.876,-1.6284033880708437,0.876
0.877,-2.2751757471087095,0.877
0.878,-2.9194797510142085,0.878
0.879,-2.4249232414657405,0.879
0.88,-3.328670622578497,0.88
0.881,-2.8613520970334485,0.881
0.882,-3.0917212482528633,0.882
0.883,-3.391577402434863,0.883
0.884,-3.6660154146482022,0.884
0.885,-3.840676757575852,0.885
0.886,-4.083536521597222,0.886
0.887,-4.170750998683352,0.887
0.888,-4.187557409825977,0.888
0.889,-4.548079143299729,0.889
0.89,-4.587635757828871,0.89
0.891,-4.651680150871499,0.891
0.892,-4.780699804153817,0.892
0.893,-4.937298872307317,0.893
0.894,-5.0228086057296375,0.894
0.895,-5.256732111930931,0.895
0.896,-5.023401755629968,0.896
0.897,-5.215233775549794,0.897
0.898,-5.187188007751178,0.898
0.899,-5.780762921865351,0.899
0.9,-5.530894886143915,0.9
0.901,-5.9778426709928585,0.901
0.902,-5.49558535787081,0.902
0.903,-5.776450390204652,0.903
0.904,-5.626334592270482,0.904
0.905,-5.977032462229746,0.905
0.906,-6.096636706172845,0.906
0.907,-6.286853291743245,0.907
0.908,-6.219289745441636,0.908
0.909,-6.156832611452884,0.909
0.91,-6.215962590904087,0.91
0.911,-6.30204799976083,0.911
0.912,-6.113419859751914,0.912
0.913,-6.106037338957849,0.913
0.914,-6.278510607635819,0.914
0.915,-6.283343366720126,0.915
0.916,-5.766261115079696,0.916
0.917,-5.850205740232457,0.917
0.918,-5.966575661223025,0.918
0.919,-5.618404167845511,0.919
0.92,-5.582068796941686,0.92
0.921,-5.834068859408709,0.921
0.922,-5.937074341832228,0.922
0.923,-5.8972333589832795,0.923
0.924,-5.0375144999276635,0.924
0.925,-5.21409145972547,0.925
0.926,-5.083995861871163,0.926
0.927,-5.2079624492925705,0.927
0.928,-5.223204267101376,0.928
0.929,-4.768207391166388,0.929
0.93,-4.485345254359031,0.93
0.931,-4.574981761435598,0.931
0.932,-4.53086491286674,0.932
0.933,-4.459629877619475,0.933
0.934,-4.4859081591871615,0.934
0.935,-3.8879147149895887,0.935
0.936,-4.0368479513681805,0.936
0.937,-3.550189402927262,0.937
0.9380000000000001,-3.0837704883066364,0.9380000000000001
0.9390000000000001,-3.3682551311530293,0.9390000000000001
0.9400000000000001,-3.1660527211456766,0.9400000000000001
0.9410000000000001,-2.911247771180571,0.9410000000000001
0.9420000000000001,-2.804489865333157,0.9420000000000001
0.9430000000000001,-2.734719165548602,0.9430000000000001
0.9440000000000001,-2.9665328515126177,0.9440000000000001
0.9450000000000001,-2.277771712458778,0.9450000000000001
0.9460000000000001,-1.9293643205291695,0.9460000000000001
0.9470000000000001,-1.550432065220458,0.9470000000000001
0.9480000000000001,-1.899896690835615,0.9480000000000001
0.9490000000000001,-1.233977370081416,0.9490000000000001
0.9500000000000001,-0.947715909934916,0.9500000000000001
0.9510000000000001,-1.3382569053468978,0.9510000000000001
0.9520000000000001,-0.6984671062220781,0.9520000000000001
0.9530000000000001,-0.6491800337665684,0.9530000000000001
0.9540000000000001,-0.10450797722305372,0.9540000000000001
0.9550000000000001,-0.14285548161025013,0.9550000000000001
0.9560000000000001,0.07466674240803688,0.9560000000000001
0.9570000000000001,0.5071598672091453,0.9570000000000001
0.9580000000000001,0.5121106414051911,0.9580000000000001
0.9590000000000001,0.3362453999782502,0.9590000000000001
0.96,0.9078265530703223,0.96
0.961,0.9321972228566966,0.961
0.962,1.1914198932957056,0.962
0.963,1.2591844075428502,0.963
0.964,1.8291427752289182,0.964
0.965,2.114391178372023,0.965
0.966,2.3929233292612713,0.966
0.967,2.1849291217512503,0.967
0.968,2.2759363664510763,0.968
0.969,2.940248805324698,0.969
0.97,2.704517238806194,0.97
0.971,3.089453648512981,0.971
0.972,3.039257407727707,0.972
0.973,3.4005214568323123,0.973
0.974,3.152107372698735,0.974
0.975,3.718635885728796,0.975
0.976,3.785533401917726,0.976
0.977,3.729364839627799,0.977
0.978,4.157659369605227,0.978
0.979,4.248369083765662,0.979
0.98,4.51336938322234,0.98
0.981,4.177685049896105,0.981
0.982,4.36127392679584,0.982
0.983,4.54809576326152,0.983
0.984,4.919783037332988,0.984
0.985,5.053832622260462,0.985
0.986,5.3554309174066415,0.986
0.987,5.1521189606947955,0.987
0.988,5.516075211575744,0.988
0.989,5.105682946364816,0.989
0.99,5.5394567486519,0.99
0.991,5.415497373813342,0.991
0.992,5.847795962698435,0.992
0.993,6.240739948538697,0.993
0.994,5.915757044841945,0.994
0.995,6.224933990131285,0.995
0.996,5.941096135506228,0.996
0.997,6.136000036256468,0.997
0.998,6.554667130750893,0.998
0.999,6.303179828788406,0.999
1.0,6.926994642807595,1.0
1.0010000000000001,6.263269797396501,1.0010000000000001
1.002,6.495926600507962,1.002
1.0030000000000001,6.5744980757208396,1.0030000000000001
1.004,7.008698283348123,1.004
1.0050000000000001,6.849344243678669,1.0050000000000001
1.006,6.769974825697888,1.006
1.0070000000000001,6.559011645140907,1.0070000000000001
1.008,6.6974708891063095,1.008
1.0090000000000001,6.893145529241424,1.0090000000000001
1.01,7.017147361953157,1.01
1.0110000000000001,6.934441455161747,1.0110000000000001
1.012,6.598214971389425,1.012
1.0130000000000001,6.853028688509618,1.0130000000000001
1.014,6.8523281098535245,1.014
1.0150000000000001,6.92354070230608,1.0150000000000001
1.016,7.209637900567691,1.016
1.0170000000000001,6.91482741325302,1.0170000000000001
1.018,6.950512782276977,1.018
1.0190000000000001,7.024561147511771,1.0190000000000001
1.02,6.708566837235128,1.02
1.0210000000000001,7.411936865185149,1.0210000000000001
1.022,7.033309826660893,1.022
1.0230000000000001,7.173564404258269,1.0230000000000001
1.024,6.998430041370083,1.024
1.025,6.866497834892424,1.025
1.026,6.736061614564477,1.026
1.027,7.005484100556873,1.027
1.028,7.019601475556402,1.028
1.029,7.186978956509846,1.029
1.03,7.006714338949459,1.03
1.031,7.143403151764737,1.031
1.032,6.989097946454202,1.032
1.033,6.662722848463475,1.033
1.034,6.648126514834731,1.034
1.035,7.143074629350412,1.035
1.036,6.587371594525094,1.036
1.037,6.541182981558105,1.037
1.038,6.510940310299409,1.038
1.039,6.618309540667557,1.039
1.04,6.743828672573618,1.04
1.041,6.544426858623492,1.041
1.042,6.525616227989296,1.042
1.043,6.559443190342212,1.043
1.044,6.981020716296917,1.044
1.045,6.402543235597854,1.045
1.046,6.031389656470879,1.046
1.047,6.345944892771897,1.047
1.048,6.327997144822508,1.048
1.049,6.495951477908997,1.049
1.05,6.182837372974886,1.05
1.051,6.131832782861827,1.051
1.052,6.2946954346770365,1.052
1.053,5.646947366494539,1.053
1.054,5.919105843283442,1.054
1.055,5.622291504845565,1.055
1.056,5.596914981193347,1.056
1.057,6.173833273935503,1.057
1.058,5.716877612852791,1.058
1.059,5.72647466589804,1.059
1.06,5.338345603804478,1.06
1.061,5.212638493928768,1.061
1.062,5.616063232111536,1.062
1.063,5.538195879058413,1.063
1.064,4.955223023469303,1.064
1.065,5.104398011372249,1.065
1.066,5.185435845598317,1.066
1.067,4.358654310630599,1.067
1.068,4.750198067791376,1.068
1.069,4.485199240142124,1.069
1.07,4.333729801724671,1.07
1.071,4.36987316129108,1.071
1.072,4.2675637587076,1.072
1.073,4.0232329477722955,1.073
1.074,4.085703101714751,1.074
1.075,4.089894821561107,1.075
1.076,3.737977068979638,1.076
1.077,3.835721298704864,1.077
1.078,3.7030607913161986,1.078
1.079,3.68701360108219,1.079
1.08,3.590735932046415,1.08
1.081,3.156298546612513,1.081
1.082,2.983802804266097,1.082
1.083,2.7188712378052444,1.083
1.084,2.605951855225985,1.084
1.085,2.696249042922788,1.085
1.086,3.010052745817425,1.086
1.087,2.4902966962415283,1.087
1.088,2.051984739890129,1.088
1.089,1.941955253578501,1.089
1.09,1.5242645897824763,1.09
1.091,1.8899672998015011,1.091
1.092,1.7136348063663303,1.092
1.093,1.160087213724844,1.093
1.094,1.080467960400707,1.094
1.095,0.6956349861447371,1.095
1.096,1.0417899406024327,1.096
1.097,0.26126616857178,1.097
1.098,0.10425977410810267,1.098
1.099,0.38949115586967403,1.099
1.1,0.016044862715100527,1.1
1.101,-0.2001067684045299,1.101
1.102,-0.40111011271799124,1.102
1.103,-0.7349102089579562,1.103
1.104,-0.8120515300393795,1.104
1.105,-1.2015218599047635,1.105
1.106,-0.6101443915807543,1.106
1.107,-1.6894464744646749,1.107
1.108,-1.3001820521053682,1.108
1.109,-1.6714224835752454,1.109
1.11,-1.7994169563645308,1.11
1.111,-1.80575562230435,1.111
1.112,-1.9373102290757556,1.112
1.113,-2.369674526965232,1.113
1.114,-2.6534395557438244,1.114
1.115,-2.6417615809166093,1.115
1.116,-2.9506180449268746,1.116
1.117,-2.924874913656721,1.117
1.118,-3.1688279561870583,1.118
1.119,-2.8881136311391673,1.119
1.12,-3.0896161644564,1.12
1.121,-3.5123520120175273,1.121
1.122,-3.662390311449192,1.122
1.123,-3.7168989322831236,1.123
1.124,-4.237192034072615,1.124
1.125,-4.024723477057252,1.125
1.1260000000000001,-4.112266113695666,1.1260000000000001
1.127,-4.289739871630498,1.127
1.1280000000000001,-4.284676294978397,1.1280000000000001
1.129,-4.492473350881447,1.129
1.1300000000000001,-4.838004256745871,1.1300000000000001
1.131,-5.170787268081022,1.131
1.1320000000000001,-4.756007703634975,1.1320000000000001
1.133,-4.957641968722695,1.133
1.1340000000000001,-5.328789520686326,1.1340000000000001
1.135,-5.429684318187384,1.135
1.1360000000000001,-5.322699049548051,1.1360000000000001
1.137,-5.330222698998136,1.137
1.1380000000000001,-5.650512172273775,1.1380000000000001
1.139,-5.394862265845002,1.139
1.1400000000000001,-5.478856735153924,1.1400000000000001
1.141,-5.695432941412121,1.141
1.1420000000000001,-5.556801165857889,1.1420000000000001
1.143,-5.584520321626575,1.143
1.1440000000000001,-5.645305424505001,1.1440000000000001
1.145,-5.515549359580461,1.145
1.1460000000000001,-5.680091062738526,1.1460000000000001
1.147,-6.079919448276238,1.147
1.1480000000000001,-5.543098353020563,1.1480000000000001
1.149,-5.6071472225155805,1.149
1.1500000000000001,-5.821016804037339,1.1500000000000001
1.151,-5.658075281972692,1.151
1.1520000000000001,-5.66790813315824,1.1520000000000001
1.153,-5.784599111769435,1.153
1.154,-5.507635590147867,1.154
1.155,-5.2929883213245725,1.155
1.156,-5.56742277815034,1.156
1.157,-5.385125958670679,1.157
1.158,-5.546585028313837,1.158
1.159,-4.890042809174866,1.159
1.16,-5.047207761888353,1.16
1.161,-5.290398460838346,1.161
1.162,-5.144227945512015,1.162
1.163,-4.657717715660225,1.163
1.164,-4.665005083945186,1.164
1.165,-4.78112442153962,1.165
1.166,-4.625256763072731,1.166
1.167,-4.494572917304904,1.167
1.168,-4.538739624253983,1.168
1.169,-4.205584804209352,1.169
1.17,-4.21375898695574,1.17
1.171,-4.037151035871287,1.171
1.172,-4.035508162027768,1.172
1.173,-3.859034072660102,1.173
1.174,-3.753823482090229,1.174
1.175,-3.2235968216395126,1.175
1.176,-3.51157512595354,1.176
1.177,-3.4762992485362334,1.177
1.178,-3.1049892771870855,1.178
1.179,-2.50058599552554,1.179
1.18,-2.6746427708433704,1.18
1.181,-2.3416575980166,1.181
1.182,-2.200635139102023,1.182
1.183,-2.5963226080963087,1.183
1.184,-2.1889191078506913,1.184
1.185,-2.4643964976184005,1.185
1.186,-1.745088127845409,1.186
1.187,-1.8419994517787803,1.187
1.188,-1.2679370319820553,1.188
1.189,-1.3791057566680591,1.189
1.19,-1.1882391647147,1.19
1.191,-1.209903948415197,1.191
1.192,-0.7944232558587845,1.192
1.193,-0.7901346427329202,1.193
1.194,-0.8528833566235027,1.194
1.195,-0.5748032586393553,1.195
1.196,-0.5862609693779901,1.196
1.197,-0.15929177145561318,1.197
1.198,0.11304389691477967,1.198
1.199,-0.03220362518121028,1.199
1.2,0.2786858674618458,1.2
1.201,0.41529117758788553,1.201
1.202,0.28314978865565366,1.202
1.203,0.4797551224913367,1.203
1.204,0.799488457609725,1.204
1.205,0.9021619411867987,1.205
1.206,0.8452824526100206,1.206
1.207,0.9055191166917576,1.207
1.208,1.3788513013063581,1.208
1.209,1.1399287224360495,1.209
1.21,1.1301494759505195,1.21
1.211,1.2389687107787535,1.211
1.212,1.5190140632527578,1.212
1.213,1.2814495050175028,1.213
1.214,1.6579084746462014,1.214
1.215,1.522336857960966,1.215
1.216,1.6361064933794267,1.216
1.217,1.5564383024000459,1.217
1.218,1.9135470433542539,1.218
1.219,1.955474675226481,1.219
1.22,1.8804932899320377,1.22
1.221,1.9193883992613137,1.221
1.222,1.9223113098749747,1.222
1.223,1.9879576252478182,1.223
1.224,1.7381599617153956,1.224
1.225,1.891726485353225,1.225
1.226,2.218662094483026,1.226
1.227,1.8183697618951133,1.227
1.228,2.027948386981991,1.228
1.229,2.139757381344442,1.229
1.23,2.1391149029291543,1.23
1.231,1.9821598452114666,1.231
1.232,2.340939711424967,1.232
1.233,2.169121166491616,1.233
1.234,2.028444081668814,1.234
1.235,1.8936645727985608,1.235
1.236,1.670767259239502,1.236
1.237,1.6766420544055682,1.237
1.238,1.8566009090404472,1.238
1.239,1.8167732035459976,1.239
1.24,2.234322635348264,1.24
1.241,1.4912817406721075,1.241
1.242,1.6925431281525698,1.242
1.243,1.2206982973600433,1.243
1.244,1.9424096381488485,1.244
1.245,1.5520687877691832,1.245
1.246,1.4110727027155767,1.246
1.247,1.4741578455512834,1.247
1.248,1.1279120314522935,1.248
1.249,1.1266074770637629,1.249
1.25,1.0517134536164021,1.25
1.2510000000000001,1.2866632172744308,1.2510000000000001
1.252,0.7923236153897065,1.252
1.2530000000000001,1.3094084790824883,1.2530000000000001
1.254,0.40516727765916805,1.254
1.2550000000000001,0.6553207759038459,1.2550000000000001
1.256,0.5534418332661236,1.256
1.2570000000000001,0.3668733978505537,1.2570000000000001
1.258,0.33566989212432424,1.258
1.2590000000000001,0.4097925016730217,1.2590000000000001
1.26,0.0834014537127658,1.26
1.2610000000000001,0.05221472830126961,1.2610000000000001
1.262,0.2828306022750421,1.262
1.2630000000000001,0.27555832423025267,1.2630000000000001
1.264,0.12929545682755222,1.264
1.2650000000000001,-0.4340277380267712,1.2650000000000001
1.266,0.17774920575205166,1.266
1.2670000000000001,-0.535836027160474,1.2670000000000001
1.268,-0.5359629979322184,1.268
1.2690000000000001,-0.5317798182050882,1.2690000000000001
1.27,-0.8820573136464127,1.27
1.2710000000000001,-0.6178703187023061,1.2710000000000001
1.272,-0.9837102509109035,1.272
1.2730000000000001,-1.0864657999547163,1.2730000000000001
1.274,-0.6821307657604805,1.274
1.2750000000000001,-0.9480101318469871,1.2750000000000001
1.276,-1.1729431883873365,1.276
1.2770000000000001,-1.609166114027814,1.2770000000000001
1.278,-1.3261858496472037,1.278
1.2790000000000001,-1.102893025841622,1.2790000000000001
1.28,-1.6215255530068065,1.28
1.281,-1.6488084082489953,1.281
1.282,-1.7406500514051308,1.282
1.283,-1.6902359110262475,1.283
1.284,-1.6181706416616457,1.284
1.285,-1.845870565367349,1.285
1.286,-2.0184628012871637,1.286
1.287,-1.9163442263390744,1.287
1.288,-1.7486465031940088,1.288
1.289,-1.8872102647431215,1.289
1.29,-2.5388840177113416,1.29
1.291,-2.730531430668101,1.291
1.292,-2.5720207185988135,1.292
1.293,-2.425797795231053,1.293
1.294,-2.2430402600183124,1.294
1.295,-3.4246617213246413,1.295
1.296,-2.6648835330947476,1.296
1.297,-2.6074023445975163,1.297
1.298,-2.72543637100143,1.298
1.299,-2.8205461483305534,1.299
1.3,-3.1960882172946317,1.3
1.301,-2.717605623549834,1.301
1.302,-2.8515059554465076,1.302
1.303,-3.2538367778967774,1.303
1.304,-3.106977560420146,1.304
1.305,-3.3042968022411525,1.305
1.306,-3.177815240293112,1.306
1.307,-3.4373652283854916,1.307
1.308,-3.3129942676716237,1.308
1.309,-3.393707704809748,1.309
1.31,-3.525403518011672,1.31
1.311,-3.5915410392010467,1.311
1.312,-3.629691471304394,1.312
1.313,-3.2806497284485356,1.313
1.314,-3.822004498685238,1.314
1.315,-3.511283167641055,1.315
1.316,-3.5996183215175876,1.316
1.317,-3.6920111767686508,1.317
1.318,-3.4668173532063142,1.318
1.319,-3.889810283146331,1.319
1.32,-4.069629148550262,1.32
1.321,-3.922398999119729,1.321
1.322,-3.961354229223315,1.322
1.323,-3.8610340593239934,1.323
1.324,-3.8063399779253326,1.324
1.325,-3.4747285542615876,1.325
1.326,-3.697146901945349,1.326
1.327,-3.952337949300323,1.327
1.328,-3.9844591124021176,1.328
1.329,-4.139337542359689,1.329
1.33,-4.16443416030522,1.33
1.331,-4.228481359385743,1.331
1.332,-4.2397182051793045,1.332
1.333,-3.6348523200382767,1.333
1.334,-4.432801923640587,1.334
1.335,-3.918227061286909,1.335
1.336,-4.136381414679221,1.336
1.337,-4.149937805153975,1.337
1.338,-4.184297954445353,1.338
1.339,-4.088107854731777,1.339
1.34,-3.849410186960752,1.34
1.341,-4.247520928531809,1.341
1.342,-4.172625808347128,1.342
1.343,-4.120777006164689,1.343
1.344,-3.8456356288070666,1.344
1.345,-3.8756327556708587,1.345
1.346,-4.094744783391272,1.346
1.347,-3.9684936943748848,1.347
1.348,-4.463523844941514,1.348
1.349,-3.982065011557609,1.349
1.35,-4.049976189810706,1.35
1.351,-4.0649680417764475,1.351
1.352,-4.024675804283312,1.352
1.353,-3.8119087170714843,1.353
1.354,-3.917902415742056,1.354
1.355,-4.250088512195989,1.355
1.356,-4.117498284930521,1.356
1.357,-4.162584851110282,1.357
1.358,-3.759833863184612,1.358
1.359,-4.466828878711996,1.359
1.36,-4.462690411196557,1.36
1.361,-4.246068088795757,1.361
1.362,-4.384676854329621,1.362
1.363,-4.213656041853149,1.363
1.364,-4.546545246918694,1.364
1.365,-3.759064861943922,1.365
1.366,-4.133483258641611,1.366
1.367,-3.8569335838713985,1.367
1.368,-3.9015857386014328,1.368
1.369,-4.071871169152962,1.369
1.37,-4.126818118288965,1.37
1.371,-4.171814044954166,1.371
1.372,-3.9068584362319667,1.372
1.373,-3.6851214535214774,1.373
1.374,-3.4824123267202625,1.374
1.375,-3.5449596431599066,1.375
1.3760000000000001,-3.241370539640618,1.3760000000000001
1.377,-3.5485378587918035,1.377
1.3780000000000001,-3.254357788677904,1.3780000000000001
1.379,-3.1081233114713624,1.379
1.3800000000000001,-3.0537334139833896,1.3800000000000001
1.381,-2.937926223131758,1.381
1.3820000000000001,-2.805763799691006,1.3820000000000001
1.383,-2.927524677138335,1.383
1.3840000000000001,-3.0162792193146624,1.3840000000000001
1.385,-3.098799713210933,1.385
1.3860000000000001,-2.7864514421279343,1.3860000000000001
1.387,-2.4818559355754357,1.387
1.3880000000000001,-2.2945416388047497,1.3880000000000001
1.389,-2.7250859538770027,1.389
1.3900000000000001,-2.7330979080590185,1.3900000000000001
1.391,-2.14997897083708,1.391
1.3920000000000001,-2.0882770320056956,1.3920000000000001
1.393,-2.0756267554465806,1.393
1.3940000000000001,-2.234386545024627,1.3940000000000001
1.395,-2.025913866442364,1.395
1.3960000000000001,-1.8328795760102947,1.3960000000000001
1.397,-1.2756883378888504,1.397
1.3980000000000001,-1.470043140424132,1.3980000000000001
1.399,-0.8462393624002653,1.399
1.4000000000000001,-0.9864749840182685,1.4000000000000001
1.401,-0.6832395369348514,1.401
1.4020000000000001,-1.2029887905536492,1.4020000000000001
1.403,-0.6488761032291271,1.403
1.4040000000000001,-0.3239759149102982,1.4040000000000001
1.405,-0.23589896683381256,1.405
1.4060000000000001,-0.2878154194699197,1.4060000000000001
1.407,-0.08621982004586334,1.407
1.408,0.25938058505036193,1.408
1.409,0.19283843051890126,1.409
1.41,0.463761871567253,1.41
1.411,0.5839497067120254,1.411
1.412,1.256214796493965,1.412
1.413,1.1338418507633183,1.413
1.414,0.9263502350167052,1.414
1.415,1.6353305547294994,1.415
1.416,1.391682404432569,1.416
1.417,1.6649840673667287,1.417
1.418,1.8114536065672417,1.418
1.419,2.1104336282983875,1.419
1.42,1.9327137449853393,1.42
1.421,2.3428034438092644,1.421
1.422,2.7431060016732474,1.422
1.423,2.493117065885335,1.423
1.424,2.644208651426342,1.424
1.425,2.91900533732061,1.425
1.426,2.954455058165071,1.426
1.427,3.433642028624172,1.427
1.428,3.35425123963311,1.428
1.429,3.517303658878053,1.429
1.43,3.719652731888045,1.43
1.431,3.716037845527845,1.431
1.432,3.789901157167663,1.432
1.433,3.917938408660922,1.433
1.434,4.156334872254835,1.434
1.435,4.589635809983411,1.435
1.436,4.638908158423049,1.436
1.437,4.551695731497445,1.437
1.438,4.664700730159267,1.438
1.439,4.750943314904649,1.439
1.44,4.7902928476956745,1.44
1.441,5.012029855071352,1.441
1.442,5.132198421932676,1.442
1.443,5.558905111202849,1.443
1.444,5.547834337067562,1.444
1.445,5.640285225539907,1.445
1.446,5.470000560497731,1.446
1.447,5.3521441706448565,1.447
1.448,6.029868606643585,1.448
1.449,5.510108752578071,1.449
1.45,6.011561064195408,1.45
1.451,5.661768706753797,1.451
1.452,5.622956112551848,1.452
1.453,5.8743619411455725,1.453
1.454,5.813838130515523,1.454
1.455,6.163796471085952,1.455
1.456,5.92544039885231,1.456
1.457,5.925498452864715,1.457
1.458,6.109020085370603,1.458
1.459,5.961247610459301,1.459
1.46,5.955412279988562,1.46
1.461,6.097553054504172,1.461
1.462,5.966056390458197,1.462
1.463,6.300654587919378,1.463
1.464,5.85834144758182,1.464
1.465,6.007433056345107,1.465
1.466,5.905349381688548,1.466
1.467,6.2302965526564416,1.467
1.468,6.188538648644666,1.468
1.469,5.910703101842648,1.469
1.47,5.776995728145813,1.47
1.471,5.776186755870754,1.471
1.472,6.106582441927905,1.472
1.473,6.425813570823828,1.473
1.474,5.380606318991229,1.474
1.475,5.501125590508298,1.475
1.476,5.300096977003307,1.476
1.477,5.975180649053653,1.477
1.478,5.526132434392945,1.478
1.479,5.405647827003991,1.479
1.48,5.477837841887012,1.48
1.481,5.124072530490238,1.481
1.482,5.21122579355117,1.482
1.483,4.975968819065994,1.483
1.484,5.053206139525129,1.484
1.485,4.674502240878418,1.485
1.486,4.650255912206045,1.486
1.487,4.873740780449236,1.487
1.488,4.370347247369791,1.488
1.489,4.449880000681243,1.489
1.49,4.516412046120637,1.49
1.491,4.166940727695781,1.491
1.492,3.8880031654842986,1.492
1.493,4.00242848429801,1.493
1.494,3.8070392294356368,1.494
1.495,3.711245210525048,1.495
1.496,3.188124317641689,1.496
1.497,2.9998161851374823,1.497
1.498,3.236335906269601,1.498
1.499,3.4379022508355708,1.499
1.5,3.220423377544483,1.5
1.5010000000000001,2.966999619892112,1.5010000000000001
1.502,2.8874352114622472,1.502
1.5030000000000001,2.7093518158665004,1.5030000000000001
1.504,2.826138973133757,1.504
1.5050000000000001,2.595642461616434,1.5050000000000001
1.506,2.4750666938928445,1.506
1.5070000000000001,2.140523191467552,1.5070000000000001
1.508,1.988572105181728,1.508
1.5090000000000001,2.452601337823731,1.5090000000000001
1.51,2.1856886255936963,1.51
1.5110000000000001,1.6219465123550445,1.5110000000000001
1.512,1.6621656881415041,1.512
1.5130000000000001,1.997357665558473,1.5130000000000001
1.514,1.6810645623779863,1.514
1.5150000000000001,1.8965045173064983,1.5150000000000001
1.516,1.3272626237064558,1.516
1.5170000000000001,1.1157076575873348,1.5170000000000001
1.518,1.3420563795491796,1.518
1.5190000000000001,0.984728754498169,1.5190000000000001
1.52,0.9102491426171008,1.52
1.5210000000000001,0.8425336862547746,1.5210000000000001
1.522,0.24480917106173783,1.522
1.5230000000000001,0.3649355541094392,1.5230000000000001
1.524,0.6350696816409621,1.524
1.5250000000000001,0.3202014591204889,1.5250000000000001
1.526,0.5506551481974666,1.526
1.5270000000000001,0.3597203750743365,1.5270000000000001
1.528,0.43565443011274146,1.528
